attributes,Id,LastModifiedBy,MemberIdOrName,MemberType,MemberName,RevisionNum,RevisionCounter,IsNameObsolete,LastModifiedById,IsNewMember,ChangedBy
"{'type': 'SourceMember', 'url': '/services/data/v60.0/tooling/sobjects/SourceMember/0MZ6t0000055uLLGAY'}",0MZ6t0000055uLLGAY,"{'attributes': {'type': 'User', 'url': '/services/data/v60.0/tooling/sobjects/User/0055e000006hNmLAAU'}, 'Name': 'Satish Hale'}",00B5e000009cjdaEAA,ListView,Opportunity.NewThisWeek,,14074,False,0055e000006hNmLAAU,False,0055e000006hNmL
"{'type': 'SourceMember', 'url': '/services/data/v60.0/tooling/sobjects/SourceMember/0MZ6t0000055uLMGAY'}",0MZ6t0000055uLMGAY,"{'attributes': {'type': 'User', 'url': '/services/data/v60.0/tooling/sobjects/User/0055e000006hNmLAAU'}, 'Name': 'Satish Hale'}",00B6t000002TUalEAG,ListView,Opportunity.Opportunities,,369148,False,0055e000006hNmLAAU,False,0055e000006hNmL
"{'type': 'SourceMember', 'url': '/services/data/v60.0/tooling/sobjects/SourceMember/0MZ6t0000055uLPGAY'}",0MZ6t0000055uLPGAY,"{'attributes': {'type': 'User', 'url': '/services/data/v60.0/tooling/sobjects/User/0055e000006hNmLAAU'}, 'Name': 'Satish Hale'}",00B6t000002TUamEAG,ListView,OrgValidationBypassSetting__c.Validation_Bypass_View,,14078,False,0055e000006hNmLAAU,False,0055e000006hNmL
"{'type': 'SourceMember', 'url': '/services/data/v60.0/tooling/sobjects/SourceMember/0MZ6t0000055uLRGAY'}",0MZ6t0000055uLRGAY,"{'attributes': {'type': 'User', 'url': '/services/data/v60.0/tooling/sobjects/User/0055e000006hNmLAAU'}, 'Name': 'Satish Hale'}",00B6t000002TUaoEAG,ListView,PEMCoverage__c.All,,14080,False,0055e000006hNmLAAU,False,0055e000006hNmL
"{'type': 'SourceMember', 'url': '/services/data/v60.0/tooling/sobjects/SourceMember/0MZ6t0000055uLSGAY'}",0MZ6t0000055uLSGAY,"{'attributes': {'type': 'User', 'url': '/services/data/v60.0/tooling/sobjects/User/0055e000006hNmLAAU'}, 'Name': 'Satish Hale'}",00B6t000002TUapEAG,ListView,PEMCustomGradingGuide__c.All,,14081,False,0055e000006hNmLAAU,False,0055e000006hNmL
"{'type': 'SourceMember', 'url': '/services/data/v60.0/tooling/sobjects/SourceMember/0MZ6t0000055uLTGAY'}",0MZ6t0000055uLTGAY,"{'attributes': {'type': 'User', 'url': '/services/data/v60.0/tooling/sobjects/User/0055e000006hNmLAAU'}, 'Name': 'Satish Hale'}",00B6t000002TUaqEAG,ListView,PEMManualEntryLog__c.All,,14082,False,0055e000006hNmLAAU,False,0055e000006hNmL
"{'type': 'SourceMember', 'url': '/services/data/v60.0/tooling/sobjects/SourceMember/0MZ6t0000055uLWGAY'}",0MZ6t0000055uLWGAY,"{'attributes': {'type': 'User', 'url': '/services/data/v60.0/tooling/sobjects/User/0055e000006hNmLAAU'}, 'Name': 'Satish Hale'}",00B6t000002TUatEAG,ListView,PEMSubcategoryConfiguration__c.All,,14085,False,0055e000006hNmLAAU,False,0055e000006hNmL
"{'type': 'SourceMember', 'url': '/services/data/v60.0/tooling/sobjects/SourceMember/0MZ6t0000055uLXGAY'}",0MZ6t0000055uLXGAY,"{'attributes': {'type': 'User', 'url': '/services/data/v60.0/tooling/sobjects/User/0055e000006hNmLAAU'}, 'Name': 'Satish Hale'}",00B6t000002TUauEAG,ListView,PP_LeadStatusTracker__c.PP_LeadsUnclaimed,,14086,False,0055e000006hNmLAAU,False,0055e000006hNmL
"{'type': 'SourceMember', 'url': '/services/data/v60.0/tooling/sobjects/SourceMember/0MZ6t0000055uLYGAY'}",0MZ6t0000055uLYGAY,"{'attributes': {'type': 'User', 'url': '/services/data/v60.0/tooling/sobjects/User/0055e000006hNmLAAU'}, 'Name': 'Satish Hale'}",00B6t000002TUavEAG,ListView,PartnerBusinessPriorities__c.All,,14087,False,0055e000006hNmLAAU,False,0055e000006hNmL
"{'type': 'SourceMember', 'url': '/services/data/v60.0/tooling/sobjects/SourceMember/0MZ6t0000055uLZGAY'}",0MZ6t0000055uLZGAY,"{'attributes': {'type': 'User', 'url': '/services/data/v60.0/tooling/sobjects/User/0055e000006hNmLAAU'}, 'Name': 'Satish Hale'}",00B6t000002TUawEAG,ListView,PartnerFinancials__c.All,,14088,False,0055e000006hNmLAAU,False,0055e000006hNmL
"{'type': 'SourceMember', 'url': '/services/data/v60.0/tooling/sobjects/SourceMember/0MZ6t0000055uLaGAI'}",0MZ6t0000055uLaGAI,"{'attributes': {'type': 'User', 'url': '/services/data/v60.0/tooling/sobjects/User/0055e000006hNmLAAU'}, 'Name': 'Satish Hale'}",00B6t000002TUaxEAG,ListView,PartnerFootprint__c.All,,14089,False,0055e000006hNmLAAU,False,0055e000006hNmL
"{'type': 'SourceMember', 'url': '/services/data/v60.0/tooling/sobjects/SourceMember/0MZ6t0000055uLbGAI'}",0MZ6t0000055uLbGAI,"{'attributes': {'type': 'User', 'url': '/services/data/v60.0/tooling/sobjects/User/0055e000006hNmLAAU'}, 'Name': 'Satish Hale'}",00B6t000002TUayEAG,ListView,PlaybookActivities__c.All,,352713,False,0055e000006hNmLAAU,False,0055e000006hNmL
"{'type': 'SourceMember', 'url': '/services/data/v60.0/tooling/sobjects/SourceMember/0MZ8I00000K4I7rWAF'}",0MZ8I00000K4I7rWAF,"{'attributes': {'type': 'User', 'url': '/services/data/v60.0/tooling/sobjects/User/0055e000006hNmLAAU'}, 'Name': 'Satish Hale'}",00B8I000006Od7ZUAS,ListView,PlaybookIngredients__c.All,,352714,False,0055e000006hNmLAAU,False,0055e000006hNmL
"{'type': 'SourceMember', 'url': '/services/data/v60.0/tooling/sobjects/SourceMember/0MZ6t0000055uLiGAI'}",0MZ6t0000055uLiGAI,"{'attributes': {'type': 'User', 'url': '/services/data/v60.0/tooling/sobjects/User/0055e000006hNmLAAU'}, 'Name': 'Satish Hale'}",00B6t000002TUb0EAG,ListView,Quote.All,,14093,False,0055e000006hNmLAAU,False,0055e000006hNmL
"{'type': 'SourceMember', 'url': '/services/data/v60.0/tooling/sobjects/SourceMember/0MZ6t0000055uLjGAI'}",0MZ6t0000055uLjGAI,"{'attributes': {'type': 'User', 'url': '/services/data/v60.0/tooling/sobjects/User/0055e000006hNmLAAU'}, 'Name': 'Satish Hale'}",00B6t000002TUb1EAG,ListView,Quote.mine,,14094,False,0055e000006hNmLAAU,False,0055e000006hNmL
"{'type': 'SourceMember', 'url': '/services/data/v60.0/tooling/sobjects/SourceMember/0MZ6t0000055uLlGAI'}",0MZ6t0000055uLlGAI,"{'attributes': {'type': 'User', 'url': '/services/data/v60.0/tooling/sobjects/User/0055e000006hNmLAAU'}, 'Name': 'Satish Hale'}",00B6t000002TUb3EAG,ListView,SalesPlaysOpportunityRelationship__c.All,,14096,False,0055e000006hNmLAAU,False,0055e000006hNmL
"{'type': 'SourceMember', 'url': '/services/data/v60.0/tooling/sobjects/SourceMember/0MZ6t0000055uLmGAI'}",0MZ6t0000055uLmGAI,"{'attributes': {'type': 'User', 'url': '/services/data/v60.0/tooling/sobjects/User/0055e000006hNmLAAU'}, 'Name': 'Satish Hale'}",00B6t000002TUb4EAG,ListView,StageEntryAndExitDateMapping__mdt.AllRecords,,14097,False,0055e000006hNmLAAU,False,0055e000006hNmL
"{'type': 'SourceMember', 'url': '/services/data/v60.0/tooling/sobjects/SourceMember/0MZ6t0000055uLnGAI'}",0MZ6t0000055uLnGAI,"{'attributes': {'type': 'User', 'url': '/services/data/v60.0/tooling/sobjects/User/0055e000006hNmLAAU'}, 'Name': 'Satish Hale'}",00B6t000002TUb5EAG,ListView,StrategicInitiativeAmbition__c.All,,14098,False,0055e000006hNmLAAU,False,0055e000006hNmL
"{'type': 'SourceMember', 'url': '/services/data/v60.0/tooling/sobjects/SourceMember/0MZ6t0000055uLoGAI'}",0MZ6t0000055uLoGAI,"{'attributes': {'type': 'User', 'url': '/services/data/v60.0/tooling/sobjects/User/0055e000006hNmLAAU'}, 'Name': 'Satish Hale'}",00B6t000002TUb6EAG,ListView,StrategicInitiativeSummary__c.All,,14099,False,0055e000006hNmLAAU,False,0055e000006hNmL
"{'type': 'SourceMember', 'url': '/services/data/v60.0/tooling/sobjects/SourceMember/0MZ6t0000055uLwGAI'}",0MZ6t0000055uLwGAI,"{'attributes': {'type': 'User', 'url': '/services/data/v60.0/tooling/sobjects/User/0055e000006hNmLAAU'}, 'Name': 'Satish Hale'}",00B6t000002TUbCEAW,ListView,Task.Performance_Tasks,,14107,False,0055e000006hNmLAAU,False,0055e000006hNmL
"{'type': 'SourceMember', 'url': '/services/data/v60.0/tooling/sobjects/SourceMember/0MZ6t0000055uLzGAI'}",0MZ6t0000055uLzGAI,"{'attributes': {'type': 'User', 'url': '/services/data/v60.0/tooling/sobjects/User/0055e000006hNmLAAU'}, 'Name': 'Satish Hale'}",00B6t000002TUbDEAW,ListView,TaxDIRInfo__mdt.All_Fields,,14110,False,0055e000006hNmLAAU,False,0055e000006hNmL
"{'type': 'SourceMember', 'url': '/services/data/v60.0/tooling/sobjects/SourceMember/0MZ8I00000K4OgLWAV'}",0MZ8I00000K4OgLWAV,"{'attributes': {'type': 'User', 'url': '/services/data/v60.0/tooling/sobjects/User/0055e000006hNmLAAU'}, 'Name': 'Satish Hale'}",00B5e00000OGU4nEAH,ListView,Technical_Journey__c.ALAC_Technical_Journeys,,369149,False,0055e000006hNmLAAU,False,0055e000006hNmL
"{'type': 'SourceMember', 'url': '/services/data/v60.0/tooling/sobjects/SourceMember/0MZ8I00000EQTnEWAX'}",0MZ8I00000EQTnEWAX,"{'attributes': {'type': 'User', 'url': '/services/data/v60.0/tooling/sobjects/User/0055e000006hNmLAAU'}, 'Name': 'Satish Hale'}",00B5e00000OGU55EAH,ListView,Technical_Journey__c.US_Technical_Journeys,,369150,False,0055e000006hNmLAAU,False,0055e000006hNmL
